scenario,prob_both_i,prob_both_j,prob_split_ij,prob_split_ji,household_size,quality_diff,distance_diff,income_medium,income_high,education_secondary,education_tertiary,prob_together,prob_split,prefer_higher_quality,quality_bin
1781,0.8044540380095571,0.023985246605011022,0.08688606817261499,0.084674647212817,5.0,1.026580350754394,-2.221868700567516,1.0,0.0,1.0,0.0,0.8284392846145681,0.171560715385432,0.8044540380095571,Much Higher
1782,0.02552551774763215,0.7877196026202378,0.09202145810648622,0.0947334215256439,5.0,-1.1565321728833542,1.6729549180680858,1.0,0.0,1.0,0.0,0.8132451203678699,0.1867548796321301,0.7877196026202378,Much Lower
1783,0.0030998588152058586,0.9250976684756302,0.03535676152630204,0.03644571118286166,3.0,-1.207861173661077,5.076021021313013,1.0,0.0,1.0,1.0,0.9281975272908362,0.0718024727091637,0.9250976684756302,Much Lower
1784,0.208820881390235,0.4145012691387743,0.18718514558554383,0.18949270388544687,3.0,-0.48786914521498254,-0.49109251982578084,1.0,1.0,0.0,1.0,0.6233221505290093,0.3766778494709907,0.4145012691387743,Lower
1785,0.43201336557505304,0.19712566632827344,0.18668957540063674,0.18417139269603683,2.0,0.5407519613383811,0.5054834919708864,0.0,0.0,0.0,0.0,0.6291390319033265,0.37086096809667357,0.43201336557505304,Higher
1786,0.7021609765996044,0.05003138761959125,0.1273849844449282,0.12042265133587624,4.0,2.2380497966524375,3.0447620136257565,1.0,0.0,0.0,0.0,0.7521923642191957,0.24780763578080445,0.7021609765996044,Much Higher
1787,0.030046865392201617,0.7654221401771235,0.10070372531508287,0.10382726911559205,4.0,-1.2162911769701146,1.179143135269098,0.0,0.0,1.0,1.0,0.7954690055693251,0.2045309944306749,0.7654221401771235,Much Lower
1788,0.4229385466975657,0.20793899231538018,0.17977964792755427,0.1893428130594998,3.0,-2.063686383864577,-7.754208763963581,0.0,1.0,1.0,0.0,0.6308775390129459,0.36912246098705404,0.20793899231538018,Much Lower
1789,0.28932995184216725,0.31689028057756435,0.19651293922731045,0.1972668283529581,4.0,-0.15246492022753255,-0.34731639942324716,1.0,0.0,0.0,0.0,0.6062202324197317,0.39377976758026856,0.31689028057756435,Lower
1790,0.7364116138133201,0.037690234409334736,0.11562026289043816,0.11027788888690708,5.0,1.8837268002631011,1.3847908016802428,0.0,0.0,0.0,0.0,0.7741018482226548,0.22589815177734524,0.7364116138133201,Much Higher
1791,0.39466696809152857,0.22347414818620095,0.19164644868918337,0.19021243503308718,4.0,0.2990664872691703,0.06757025773719061,0.0,0.0,1.0,0.0,0.6181411162777295,0.38185888372227056,0.39466696809152857,Higher
1792,0.983200722042594,0.00019147477507318957,0.008722204813600096,0.007885598368732715,5.0,4.015060479871762,-0.5210284245344222,1.0,1.0,1.0,0.0,0.9833921968176672,0.016607803182332813,0.983200722042594,
1793,0.10263238769296393,0.5818301407823413,0.15605074322765178,0.15948672829704305,5.0,-0.8672270450775785,-0.06104048498863501,0.0,0.0,1.0,0.0,0.6844625284753052,0.3155374715246948,0.5818301407823413,Lower
1794,0.016938246254954156,0.8381141770285301,0.07033690126428503,0.07461067545223074,3.0,-2.348777256636075,-1.4194344790573672,1.0,1.0,1.0,0.0,0.8550524232834842,0.14494757671651576,0.8381141770285301,Much Lower
1795,0.744464689922388,0.037014253171420215,0.11141815975635383,0.10710289714983796,5.0,1.5728442546398052,0.3392893312064462,1.0,1.0,0.0,1.0,0.7814789430938083,0.21852105690619178,0.744464689922388,Much Higher
1796,0.0011813317168868252,0.9513710022842401,0.023584895171457454,0.023862770827415673,3.0,-0.4663971972234441,9.021971619813106,0.0,0.0,1.0,0.0,0.9525523340011269,0.04744766599887312,0.9513710022842401,Lower
1797,0.9392234251624766,0.0022223355529858513,0.03013289684274063,0.028421342441796834,3.0,2.3284741339005715,-2.0187820157852636,1.0,0.0,0.0,0.0,0.9414457607154625,0.058554239284537464,0.9392234251624766,Much Higher
1798,0.86297191472298,0.010828222817540072,0.06405192439191201,0.062147938067568013,3.0,1.201581456130655,-3.0200004914441334,0.0,0.0,0.0,0.0,0.87380013754052,0.12619986245948003,0.86297191472298,Much Higher
1799,0.001360287392788879,0.9499824343456514,0.02366275418919288,0.02499452407236687,4.0,-2.180244407715931,3.285356558003795,1.0,0.0,1.0,0.0,0.9513427217384404,0.04865727826155975,0.9499824343456514,Much Lower
1800,0.855740084018695,0.010624324562075911,0.0677468150148318,0.06588877640439722,3.0,1.1073270310094716,-3.3398252138459874,0.0,0.0,1.0,1.0,0.8663644085807709,0.13363559141922904,0.855740084018695,Much Higher
1801,0.6953698161701674,0.05822385577135844,0.1238279908951568,0.1225783371633175,3.0,0.40388421185335316,-2.600998887010089,0.0,0.0,1.0,0.0,0.7535936719415258,0.2464063280584743,0.6953698161701674,Higher
1802,0.6842897264464838,0.06394283084519228,0.12601227995568987,0.12575516275263407,3.0,0.0813293005185099,-3.465887517847003,0.0,1.0,1.0,0.0,0.748232557291676,0.25176744270832396,0.6842897264464838,Higher
1803,0.005627203109700357,0.8996008110057148,0.046479011761805196,0.04829297412277976,3.0,-1.524462174569892,3.0761176976856346,1.0,1.0,0.0,0.0,0.9052280141154151,0.09477198588458496,0.8996008110057148,Much Lower
1804,0.8329431764452306,0.01602987592871707,0.07684797371260717,0.07417897391344498,4.0,1.4075201909530022,-1.6850195191601354,1.0,1.0,0.0,1.0,0.8489730523739477,0.15102694762605215,0.8329431764452306,Much Higher
1805,0.03199249131995914,0.7702893404556531,0.09720502030134923,0.10051314792303845,3.0,-1.3325745904128148,0.7164265229376798,1.0,0.0,1.0,0.0,0.8022818317756123,0.19771816822438767,0.7702893404556531,Much Lower
1806,0.33829910363254845,0.2602033749259014,0.2033763408009159,0.1981211806406343,3.0,1.0424211403957182,2.9401653036113435,0.0,1.0,0.0,0.0,0.5985024785584498,0.4014975214415502,0.33829910363254845,Much Higher
1807,0.0030895394432404093,0.9253238279259156,0.03434510712023185,0.0372415255106121,3.0,-3.223902029370443,-1.4028518154849046,1.0,0.0,0.0,1.0,0.928413367369156,0.07158663263084394,0.9253238279259156,
1808,0.8443981111749004,0.014334509861830387,0.07314505196102421,0.06812232700224503,2.0,2.832669670433269,2.701645835222136,0.0,0.0,0.0,0.0,0.8587326210367308,0.14126737896326924,0.8443981111749004,Much Higher
1809,0.476785601247886,0.16811704164888136,0.17932675372989249,0.17577060337334016,4.0,0.7975584376893207,0.926108363425441,0.0,1.0,1.0,0.0,0.6449026428967674,0.35509735710323265,0.476785601247886,Higher
1810,0.27884346432016405,0.29831821356802557,0.21139929542654415,0.21143902668526623,5.0,-0.007482957940802448,0.0820922616771238,0.0,0.0,0.0,1.0,0.5771616778881896,0.4228383221118104,0.29831821356802557,Lower
1811,0.0426634277464535,0.7407815717834282,0.10707541655278432,0.10947958391733402,2.0,-0.884157518079413,1.644681566863073,0.0,0.0,1.0,0.0,0.7834449995298817,0.21655500047011833,0.7407815717834282,Lower
1812,0.16947927005202235,0.45878538026979193,0.18387696767411105,0.18785838200407473,5.0,-0.8529733062595269,-1.177555547026623,1.0,1.0,0.0,0.0,0.6282646503218143,0.3717353496781858,0.45878538026979193,Lower
1813,0.3261714826608253,0.2948796103199841,0.1895543489675936,0.189394558051597,3.0,0.03358047019943555,-0.05058781281894631,1.0,0.0,1.0,0.0,0.6210510929808094,0.3789489070191906,0.3261714826608253,Higher
1814,0.836694000124115,0.013801440239825737,0.0763759569062081,0.0731286027298511,5.0,1.7300507870231234,-0.890056487454475,0.0,0.0,0.0,0.0,0.8504954403639408,0.1495045596360592,0.836694000124115,Much Higher
1815,0.8395674912984056,0.016743771869328485,0.07323533881296566,0.07045339801930023,2.0,1.5420368375559723,-1.196291754264681,0.0,0.0,1.0,1.0,0.8563112631677341,0.1436887368322659,0.8395674912984056,Much Higher
1816,0.7665288347318658,0.03423861543218665,0.10072981117815719,0.09850273865779041,4.0,0.8902407615255956,-2.0247770560597904,0.0,0.0,1.0,0.0,0.8007674501640525,0.1992325498359476,0.7665288347318658,Higher
1817,0.052722425381974795,0.6774025659587876,0.13334443583009317,0.13653057282914452,3.0,-0.9402368645842509,0.9907592127227707,0.0,0.0,0.0,1.0,0.7301249913407624,0.2698750086592377,0.6774025659587876,Lower
1818,0.9202941464330611,0.0034836853770080583,0.038680426537010794,0.037541741652920166,4.0,1.189788830771587,-4.94239700976695,1.0,0.0,0.0,1.0,0.9237778318100691,0.07622216818993097,0.9202941464330611,Much Higher
1819,0.19114242999969785,0.44617028782178353,0.18081583810552504,0.18187144407299366,3.0,-0.2317853887671106,0.5874664416542688,0.0,0.0,1.0,0.0,0.6373127178214814,0.3626872821785187,0.44617028782178353,Lower
1820,0.5701052272942119,0.09901642652784902,0.16493030585331203,0.16594804032462718,4.0,-0.24495303651334482,-3.540624599900843,0.0,0.0,0.0,1.0,0.6691216538220609,0.3308783461779392,0.09901642652784902,Lower
1821,0.4479946629646281,0.1872982237620415,0.18246590450543848,0.18224120876789204,2.0,0.049064341517904286,-1.213545357518762,1.0,0.0,0.0,0.0,0.6352928867266696,0.3647071132733305,0.4479946629646281,Higher
1822,0.8189115505112199,0.018843544885693488,0.08138584394813575,0.08085906065495084,3.0,0.25856978378799983,-5.099547299608911,0.0,0.0,0.0,0.0,0.8377550953969134,0.1622449046030866,0.8189115505112199,Higher
1823,0.01897388892986449,0.8130057722147841,0.08210585372104297,0.08591448513430847,4.0,-1.805497156027444,0.1017063925327828,0.0,0.0,0.0,1.0,0.8319796611446486,0.16802033885535145,0.8130057722147841,Much Lower
1824,0.5012004685676572,0.1533544825965173,0.1737651290884184,0.17167991974740712,2.0,0.48071899580472355,-0.3160483573892538,1.0,0.0,0.0,0.0,0.6545549511641745,0.3454450488358255,0.5012004685676572,Higher
1825,0.28180900446995616,0.3330105834059524,0.19177222630399837,0.19340818582009311,3.0,-0.33824103136293615,-0.82541316259478,0.0,0.0,1.0,0.0,0.6148195878759086,0.3851804121240915,0.3330105834059524,Lower
1826,0.9776038542832126,0.00029240664575898436,0.01156054935948967,0.010543189711538711,4.0,3.6680144751822255,-0.9625219135630079,1.0,0.0,0.0,1.0,0.9778962609289716,0.022103739071028382,0.9776038542832126,
1827,0.055280812027886574,0.6940037179795369,0.12495648399776586,0.12575898599481064,3.0,-0.25490701797399057,3.1586499937539267,0.0,0.0,1.0,0.0,0.7492845300074235,0.2507154699925765,0.6940037179795369,Lower
1828,0.48393532001939776,0.14734596982409814,0.1852885944980124,0.1834301156584917,3.0,0.4014037654921029,-0.5788892094777909,1.0,0.0,0.0,0.0,0.6312812898434959,0.36871871015650415,0.48393532001939776,Higher
1829,0.005679838645754481,0.896683081284444,0.048448131534676316,0.04918894853512529,3.0,-0.6042543854055724,6.016173776861901,0.0,0.0,1.0,1.0,0.9023629199301985,0.0976370800698016,0.896683081284444,Lower
1830,0.6978203030766008,0.05560988278276765,0.12444577646095141,0.12212403767968005,4.0,0.7498969779672707,-1.5658291843832681,1.0,1.0,1.0,0.0,0.7534301858593685,0.24656981414063145,0.6978203030766008,Higher
1831,0.04117734616475311,0.7417733700140619,0.1065501564682007,0.1104991273529845,3.0,-1.4490681829527559,-0.11447144666467668,0.0,0.0,1.0,0.0,0.782950716178815,0.2170492838211852,0.7417733700140619,Much Lower
1832,0.032048949233977594,0.7633259932248999,0.10100060927991242,0.10362444826121009,3.0,-1.0212157142959226,1.7008450821021879,1.0,0.0,1.0,1.0,0.7953749424588775,0.2046250575411225,0.7633259932248999,Much Lower
1833,0.26840766144019645,0.3455820028320689,0.19275949867076472,0.19325083705697002,4.0,-0.10136716858499839,0.07136824328749047,1.0,0.0,1.0,0.0,0.6139896642722653,0.38601033572773474,0.3455820028320689,Lower
1834,0.28935656177039526,0.32696281483203327,0.19343713658562858,0.19024348681194292,3.0,0.6628919896069982,2.324301598000573,1.0,0.0,1.0,0.0,0.6163193766024285,0.3836806233975715,0.28935656177039526,Higher
1835,0.4486316871545148,0.1908311066313968,0.1809287987861013,0.17960840742798712,3.0,0.2916552815521621,-0.4061123637661284,0.0,0.0,1.0,0.0,0.6394627937859116,0.3605372062140884,0.4486316871545148,Higher
1836,0.0034188455948683514,0.9148595407498167,0.04054846786584504,0.041173145789469935,4.0,-0.6087556472273405,6.831493411287794,0.0,0.0,0.0,1.0,0.9182783863446851,0.08172161365531497,0.9148595407498167,Lower
1837,0.49185634483415114,0.15303085788529802,0.1788966490408646,0.1762161482396863,3.0,0.6011366213931806,0.09754120356489908,0.0,0.0,0.0,0.0,0.6448872027194492,0.3551127972805509,0.49185634483415114,Higher
1838,0.04252058657856108,0.7242066980999561,0.11472978274823355,0.11854293257324933,3.0,-1.3018889195208536,0.27075747287812596,0.0,0.0,0.0,0.0,0.7667272846785171,0.23327271532148286,0.7242066980999561,Much Lower
1839,0.4395119206415342,0.18867542480774985,0.18690550253347502,0.1849071520172409,4.0,0.42802289654081815,0.04693841080021621,1.0,0.0,0.0,0.0,0.6281873454492841,0.3718126545507159,0.4395119206415342,Higher
1840,0.46936590780997817,0.17344090483670946,0.17848483513024435,0.178708352223068,3.0,-0.04983367887978968,-1.72579928691785,0.0,0.0,1.0,0.0,0.6428068126466876,0.35719318735331235,0.17344090483670946,Lower
1841,0.6250253177630295,0.0826008616491396,0.1469839177636243,0.1453899028242066,3.0,0.4341837118659214,-1.7858824405033429,0.0,1.0,0.0,0.0,0.7076261794121691,0.2923738205878309,0.6250253177630295,Higher
1842,0.5094775028909201,0.15235092881725154,0.17015842099674472,0.16801314729508368,3.0,0.5052039794847927,-0.27337502719194995,0.0,1.0,1.0,0.0,0.6618284317081716,0.3381715682918284,0.5094775028909201,Higher
1843,0.7820479765907955,0.02824742662571175,0.0961100672643009,0.09359452951919194,3.0,1.0560725637476505,-1.8253822135098439,0.0,0.0,0.0,0.0,0.8102954032165073,0.18970459678349283,0.7820479765907955,Much Higher
1844,0.6920049040092311,0.049924970857833775,0.1319904194189707,0.1260797057139644,4.0,1.8242882799780318,1.733480205508462,0.0,0.0,0.0,0.0,0.7419298748670649,0.2580701251329351,0.6920049040092311,Much Higher
1845,0.09526051825631895,0.5790946946317675,0.1643113340519423,0.1613334530599712,5.0,0.7282670029410574,5.18059311234223,0.0,0.0,1.0,1.0,0.6743552128880865,0.32564478711191347,0.09526051825631895,Higher
1846,0.6653449053131815,0.06564089856840885,0.1370424471333999,0.1319717489850098,4.0,1.5012717795862591,1.1866554871795958,1.0,1.0,0.0,0.0,0.7309858038815903,0.2690141961184097,0.6653449053131815,Much Higher
1847,0.32553476515984753,0.2705019942537655,0.20185316880838652,0.20211007177800056,4.0,-0.050645708984119304,-0.4541134611995439,0.0,0.0,0.0,0.0,0.596036759413613,0.4039632405863871,0.2705019942537655,Lower
1848,0.6351115859811731,0.07721252490701097,0.14645836539609727,0.14121752371571855,3.0,1.4509784054605601,1.3533368255275773,0.0,1.0,0.0,1.0,0.7123241108881841,0.28767588911181585,0.6351115859811731,Much Higher
1849,0.4269931228303469,0.2010726321380429,0.18565888974286393,0.18627535528874628,3.0,-0.1319952671697044,-1.6088210961218883,1.0,0.0,0.0,0.0,0.6280657549683898,0.3719342450316102,0.2010726321380429,Lower
1850,0.00646359438570779,0.8863473977174444,0.05242843281023948,0.05476057508660843,5.0,-1.7329604566200858,2.1642449168466324,0.0,1.0,0.0,1.0,0.8928109921031522,0.1071890078968479,0.8863473977174444,Much Lower
1851,0.6759031816853682,0.06447934626117764,0.13134858973912056,0.1282688823143335,4.0,0.9447376758204792,-0.6562441803857951,1.0,1.0,1.0,1.0,0.7403825279465459,0.2596174720534541,0.6759031816853682,Higher
1852,0.34242988904788657,0.26490071842513374,0.19787822184075424,0.1947911706862255,3.0,0.6260961638012803,1.6101254791208603,0.0,0.0,0.0,0.0,0.6073306074730203,0.39266939252697974,0.34242988904788657,Higher
1853,0.5811519631701031,0.10120445360371308,0.15962061978845704,0.1580229634377268,3.0,0.400555099830494,-1.460186139497849,0.0,0.0,0.0,0.0,0.6823564167738162,0.3176435832261838,0.5811519631701031,Higher
1854,0.18440259901433095,0.4426525224147992,0.18567541815674177,0.18726946041412806,4.0,-0.34038714237134915,0.2821559030095576,1.0,0.0,0.0,0.0,0.6270551214291301,0.37294487857086983,0.4426525224147992,Lower
1855,0.6230142701125748,0.08713542168494558,0.14664788171305176,0.14320242648942788,4.0,0.946691810286878,-0.04831583348489166,1.0,0.0,1.0,0.0,0.7101496917975204,0.28985030820247965,0.6230142701125748,Higher
1856,0.013850816789391932,0.8392813983599087,0.0721378940421694,0.0747298908085301,4.0,-1.4056212894696944,1.9328082496125913,0.0,0.0,0.0,0.0,0.8531322151493006,0.1468677848506995,0.8392813983599087,Much Lower
1857,0.7497157622140413,0.03292740956687468,0.1105854709141795,0.10677135730490449,4.0,1.397591462084292,-0.4194364915624351,0.0,0.0,0.0,1.0,0.782643171780916,0.21735682821908398,0.7497157622140413,Much Higher
1858,0.9477255308632582,0.0018286021741750565,0.025501053345634316,0.024944813616932533,2.0,0.8781512742059455,-7.004499664575855,0.0,0.0,1.0,0.0,0.9495541330374332,0.05044586696256685,0.9477255308632582,Higher
1859,0.8881579193323403,0.00731818876722769,0.05403787815225264,0.050486013748179306,5.0,2.7072189026670204,1.1614735844788675,0.0,0.0,1.0,0.0,0.895476108099568,0.10452389190043195,0.8881579193323403,Much Higher
1860,0.005557995002769133,0.9010694636303923,0.04539170302295969,0.04798083834387886,4.0,-2.208829717988718,0.8969067822580281,0.0,0.0,1.0,1.0,0.9066274586331614,0.09337254136683855,0.9010694636303923,Much Lower
1861,0.029914091199969003,0.7774191729020673,0.0937666288115603,0.09890010708640339,3.0,-2.1223798387871216,-1.7038282876101585,1.0,0.0,1.0,1.0,0.8073332641020363,0.19266673589796368,0.7774191729020673,Much Lower
1862,0.3428771321896285,0.2854003954041691,0.18647262817781596,0.18524984422838636,3.0,0.26196773096627557,0.5540831267827322,1.0,0.0,1.0,0.0,0.6282775275937976,0.3717224724062023,0.3428771321896285,Higher
1863,0.8718988839316326,0.009031243735412647,0.05959096418649365,0.059478908146461076,5.0,0.07494606418146812,-6.945311598160174,1.0,0.0,0.0,0.0,0.8809301276670453,0.11906987233295473,0.8718988839316326,Higher
1864,0.006954988947890247,0.8853077432089165,0.052150404293972975,0.05558686354922024,5.0,-2.541018980230925,-0.5519070201812006,0.0,0.0,0.0,0.0,0.8922627321568067,0.10773726784319321,0.8853077432089165,Much Lower
1865,0.5022347909477112,0.1493300088459743,0.1764223181001948,0.17201288210611976,4.0,1.0078584129939465,1.334410395931031,0.0,1.0,1.0,0.0,0.6515647997936855,0.3484352002063146,0.5022347909477112,Much Higher
1866,0.5321825118684407,0.1293410500172873,0.17043457787529867,0.16804186023897336,5.0,0.5629704019769457,-0.4136091615484068,1.0,1.0,0.0,0.0,0.661523561885728,0.338476438114272,0.5321825118684407,Higher
1867,0.9813780884674568,0.00020692544146132353,0.009542019996110332,0.00887296609497158,3.0,2.8946511575453804,-3.9998235302222582,0.0,0.0,0.0,0.0,0.9815850139089181,0.018414986091081914,0.9813780884674568,Much Higher
1868,0.009214385817863102,0.8705141887032426,0.05834304226571207,0.06192838321318206,4.0,-2.37471786149088,-0.4858654460779198,1.0,0.0,0.0,0.0,0.8797285745211056,0.12027142547889413,0.8705141887032426,Much Lower
1869,0.032370253842154126,0.7702821584696238,0.09588334229714031,0.10146424539108179,2.0,-2.2527022484096566,-2.261594848375216,1.0,0.0,1.0,1.0,0.8026524123117779,0.19734758768822208,0.7702821584696238,Much Lower
1870,0.13017971979906712,0.5218991450378244,0.17067338790719874,0.17724774725590967,3.0,-1.5050108980769294,-2.6572665997318694,1.0,0.0,0.0,1.0,0.6520788648368916,0.3479211351631084,0.5218991450378244,Much Lower
1871,0.14577279125556455,0.5101817873066401,0.17124047449543736,0.17280494694235798,3.0,-0.3621349569110395,0.8051289135189856,1.0,0.0,1.0,0.0,0.6559545785622046,0.3440454214377954,0.5101817873066401,Lower
1872,0.7216584999600888,0.04279239681510059,0.11816707007869143,0.11738203314611922,3.0,0.26541505981026003,-3.588963977240082,0.0,0.0,0.0,0.0,0.7644508967751894,0.23554910322481065,0.7216584999600888,Higher
1873,0.0019796153836278882,0.9397768687526546,0.02862672219909641,0.02961679366462107,4.0,-1.3538673564446218,5.336356436464953,1.0,0.0,1.0,1.0,0.9417564841362825,0.05824351586371748,0.9397768687526546,Much Lower
1874,0.0033703165792056847,0.9258311088493412,0.033793820515570686,0.037004754055882376,2.0,-3.61426635736756,-2.794363268280147,0.0,1.0,0.0,0.0,0.9292014254285469,0.07079857457145305,0.9258311088493412,
1875,0.0678314654644015,0.6676255164043259,0.1309111337056361,0.1336318844256366,3.0,-0.8190738893977452,0.9613616023318999,1.0,0.0,1.0,0.0,0.7354569818687273,0.2645430181312727,0.6676255164043259,Lower
1876,0.023174811454982507,0.7840402040765108,0.09716570992752076,0.09561927454098604,3.0,0.6388269200993352,7.59220583895629,1.0,0.0,0.0,0.0,0.8072150155314932,0.19278498446850678,0.023174811454982507,Higher
1877,0.14203949098511057,0.5192577601942061,0.16799291990143767,0.17070982891924574,4.0,-0.6388236836472171,-0.01630129771482347,1.0,0.0,1.0,0.0,0.6612972511793167,0.3387027488206834,0.5192577601942061,Lower
1878,0.2755833805650686,0.3120195452411097,0.2040556805541211,0.20834139363970056,5.0,-0.827634283331563,-2.4667787297705077,1.0,0.0,0.0,1.0,0.5876029258061783,0.41239707419382166,0.3120195452411097,Lower
1879,0.08283978007557055,0.632423383543266,0.14125754315253447,0.143479293228629,3.0,-0.6214063430144717,1.1976514556338078,0.0,0.0,1.0,0.0,0.7152631636188366,0.2847368363811635,0.632423383543266,Lower
1880,0.7593575709538102,0.033402810279502274,0.10379215985467276,0.10344745891201483,2.0,0.13246020001838485,-4.486225033827141,0.0,1.0,0.0,0.0,0.7927603812333125,0.2072396187666876,0.7593575709538102,Higher
1881,0.24131818410197972,0.38311371053285054,0.18647342710094955,0.18909467826422027,3.0,-0.5558304110449875,-1.0609611416755684,0.0,0.0,1.0,0.0,0.6244318946348303,0.3755681053651698,0.38311371053285054,Lower
1882,0.006614728631336729,0.8966366271572772,0.04674683120081542,0.050001813010570655,3.0,-2.6802971047509043,-0.9010153265792753,0.0,0.0,1.0,0.0,0.9032513557886139,0.09674864421138607,0.8966366271572772,Much Lower
1883,0.09050323011850311,0.6204685360330257,0.14258104314180106,0.14644719070667014,2.0,-1.065318285031993,-0.399312419479417,0.0,0.0,1.0,0.0,0.7109717661515288,0.2890282338484712,0.6204685360330257,Much Lower
1884,0.09469664247358052,0.5778201762687667,0.16358465991239662,0.16389852134525612,4.0,-0.07632457682892324,2.598533163209858,0.0,0.0,0.0,1.0,0.6725168187423473,0.32748318125765274,0.5778201762687667,Lower
1885,0.036141597043278476,0.7554521424247198,0.10259766136626504,0.10580859916573669,3.0,-1.2270741832800587,0.8334208386761397,0.0,0.0,1.0,0.0,0.7915937394679983,0.20840626053200173,0.7554521424247198,Much Lower
1886,0.20996301719345015,0.41210277197917305,0.18638935773203566,0.19154485309534125,5.0,-1.0864167542458798,-2.433995927779399,0.0,0.0,1.0,0.0,0.6220657891726232,0.3779342108273769,0.41210277197917305,Much Lower
1887,0.007442153010474229,0.8873912994567519,0.05230350420557065,0.05286304332720332,3.0,-0.4237134572356862,6.155542570556614,1.0,1.0,1.0,0.0,0.8948334524672261,0.10516654753277396,0.8873912994567519,Lower
1888,0.015320114006194725,0.8350365385033537,0.07318639861791537,0.07645694887253633,3.0,-1.7407960623984962,0.688215930086495,1.0,0.0,0.0,0.0,0.8503566525095484,0.14964334749045172,0.8350365385033537,Much Lower
1889,0.45950051130968655,0.17204590852024973,0.1828159708032508,0.18563760936681298,3.0,-0.609877218786044,-3.506447720736067,0.0,0.0,0.0,0.0,0.6315464198299363,0.3684535801700638,0.17204590852024973,Lower
1890,0.2150127109678752,0.41397431450630107,0.1843460867237923,0.18666688780203147,4.0,-0.4981610916168282,-0.5721458645113079,1.0,0.0,1.0,0.0,0.6289870254741763,0.37101297452582377,0.41397431450630107,Lower
1891,0.28132051276586545,0.32893397348961084,0.19532640665713882,0.19441910708738488,4.0,0.18538973524530672,0.8421797791268131,1.0,0.0,1.0,0.0,0.6102544862554763,0.3897455137445237,0.28132051276586545,Higher
1892,0.6251653226392967,0.08551323530668437,0.1455466781919445,0.14377476386207433,3.0,0.48773379505397135,-1.559503979450528,1.0,0.0,1.0,1.0,0.7106785579459811,0.28932144205401883,0.6251653226392967,Higher
1893,0.007483909603975711,0.8827189229230066,0.05346360867890288,0.05633355879411486,5.0,-2.0820802666636298,0.8043834460470082,1.0,0.0,0.0,0.0,0.8902028325269823,0.10979716747301774,0.8827189229230066,Much Lower
1894,0.09445002710478828,0.6104937911821517,0.145580002841423,0.14947617887163714,3.0,-1.0516577246431837,-0.4479826570378798,0.0,0.0,1.0,0.0,0.7049438182869401,0.29505618171306014,0.6104937911821517,Much Lower
1895,0.7271415000483625,0.04571732067687683,0.11531202134186103,0.11182915793289964,4.0,1.221208802173118,-0.42263099544708504,1.0,0.0,1.0,0.0,0.7728588207252394,0.22714117927476069,0.7271415000483625,Much Higher
1896,0.14695455621667167,0.4855418498628674,0.18578242370313786,0.18172117021732312,4.0,0.8800989568553746,4.7101770938101675,1.0,0.0,0.0,0.0,0.632496406079539,0.36750359392046095,0.14695455621667167,Higher
1897,0.03876860127679119,0.7486332262753818,0.10320594442717669,0.10939222802065039,2.0,-2.3179722819242845,-2.799997594575692,0.0,0.0,1.0,0.0,0.7874018275521729,0.21259817244782708,0.7486332262753818,Much Lower
1898,0.0011883951967791603,0.9532342872758498,0.02249562682202951,0.0230816907053415,2.0,-1.024083703087021,7.2219014672179265,0.0,0.0,0.0,0.0,0.954422682472629,0.045577317527371014,0.9532342872758498,Much Lower
1899,0.6677561097590439,0.07021690355002708,0.13289461941025382,0.12913236728067526,2.0,1.143528626982714,0.1362749764870465,0.0,0.0,1.0,0.0,0.737973013309071,0.26202698669092905,0.6677561097590439,Much Higher
1900,0.7747240451311729,0.03158685481887415,0.09930032847190588,0.09438877157804718,2.0,2.0198654047537192,1.4651192303875211,1.0,0.0,0.0,0.0,0.806310899950047,0.19368910004995304,0.7747240451311729,Much Higher
1901,0.1480303988404781,0.5086841335926653,0.17002412809806264,0.17326133946879402,3.0,-0.7510067355490655,-0.4744490327929256,0.0,0.0,1.0,0.0,0.6567145324331434,0.34328546756685663,0.5086841335926653,Lower
1902,0.00036414354612898474,0.974712538903501,0.011919087117808171,0.013004230432561825,2.0,-3.4695345755216502,1.2512512594459375,0.0,0.0,0.0,0.0,0.97507668244963,0.024923317550369996,0.974712538903501,
1903,0.06938982183495218,0.6405924906488725,0.1458070488902561,0.14421063862591926,3.0,0.4383688965114021,4.905150959455221,0.0,0.0,0.0,0.0,0.7099823124838247,0.2900176875161754,0.06938982183495218,Higher
1904,0.20698552242282311,0.42362516630240266,0.18461332354556728,0.184775987729207,4.0,-0.03506896601478665,1.0134385661111074,0.0,1.0,1.0,0.0,0.6306106887252257,0.36938931127477426,0.42362516630240266,Lower
1905,0.7642571095955496,0.03383499031329529,0.10235802450925896,0.09954987558189622,4.0,1.107669376173659,-1.3394086922491835,1.0,1.0,1.0,1.0,0.7980920999088449,0.20190790009115517,0.7642571095955496,Much Higher
1906,0.018947221326160835,0.8204361945428724,0.07889530446521266,0.08172127966575393,3.0,-1.4013225190447067,1.4182335078273256,0.0,0.0,1.0,0.0,0.8393834158690332,0.16061658413096658,0.8204361945428724,Much Lower
1907,0.8457266842447838,0.01371123834946027,0.07227885583601903,0.06828322156973693,4.0,2.264383068372371,0.8014016191501755,0.0,1.0,0.0,0.0,0.8594379225942441,0.14056207740575596,0.8457266842447838,Much Higher
